name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Drew Huff,Fr,Middle Tenn.,INF,155,0.285,12.684,-8.861,0.604,0.284,0.32,0.259,0.061,0.306,0.155,0.026,0.0
Jp Yakel,Sr,Pacific,C,183,0.285,14.975,-10.462,0.576,0.301,0.275,0.225,0.05,0.273,0.158,0.055,0.0
Kyle Kirk,Sr,Little Rock,INF,178,0.285,14.566,-10.176,0.551,0.32,0.231,0.201,0.03,0.22,0.101,0.163,0.006
Brendt Citta,Fr,San Jose St.,C,191,0.285,15.63,-10.919,0.609,0.272,0.337,0.23,0.107,0.253,0.141,0.047,0.016
L Grant Davis,Sr,Ohio St.,INF,150,0.284,12.139,-8.711,0.563,0.307,0.256,0.194,0.062,0.229,0.14,0.073,0.0
Lorenzo Arcuri,Jr,Youngstown St.,OF,202,0.284,16.347,-11.731,0.574,0.302,0.272,0.225,0.047,0.279,0.183,0.104,0.0
Jared Baldinelli,Jr,St. Bonaventure,INF,118,0.284,9.549,-6.853,0.572,0.314,0.258,0.237,0.021,0.272,0.11,0.102,0.0
Andrew Cox,Jr,Clemson,INF,119,0.284,9.63,-6.911,0.604,0.277,0.327,0.224,0.103,0.272,0.202,0.059,0.017
Brandon Smith,Sr,Grand Canyon,OF,132,0.284,10.682,-7.666,0.608,0.28,0.328,0.233,0.095,0.274,0.182,0.045,0.008
Justin Somerville,Jr,UMES,OF,189,0.284,15.295,-10.976,0.576,0.296,0.28,0.22,0.06,0.265,0.153,0.069,0.0
Michael Mcadoo,Fr,UC Santa Barbara,OF,140,0.284,11.329,-8.131,0.557,0.314,0.243,0.191,0.052,0.259,0.243,0.114,0.0
Eugene Vazquez,Jr,UCF,OF,110,0.284,8.902,-6.388,0.566,0.3,0.266,0.202,0.064,0.281,0.282,0.118,0.009
Dan Deely,So,Sacramento St.,INF,154,0.284,12.462,-8.944,0.568,0.305,0.263,0.226,0.037,0.297,0.208,0.078,0.0
Justin Morris,So,Maryland,C,122,0.284,9.873,-7.085,0.588,0.287,0.301,0.194,0.107,0.25,0.238,0.107,0.016
Eric Sapp,Sr,Portland,OF,177,0.284,14.324,-10.279,0.593,0.288,0.305,0.227,0.078,0.293,0.215,0.062,0.006
Oscar Prioleau,Fr,Alabama St.,INF,201,0.284,16.266,-11.673,0.53,0.323,0.207,0.18,0.027,0.237,0.184,0.149,0.0
Chris Mcwright,Jr,Mississippi Val.,INF,162,0.284,13.11,-9.408,0.545,0.315,0.23,0.183,0.047,0.25,0.265,0.136,0.006
Jerod Smith,Sr,San Diego,INF,117,0.284,9.468,-6.795,0.598,0.291,0.307,0.238,0.069,0.267,0.094,0.077,0.0
Michael Forgione,Jr,Portland,INF,185,0.284,14.971,-10.744,0.544,0.319,0.225,0.212,0.013,0.278,0.195,0.114,0.0
Cole Bruce,N/A,Savannah St.,INF,114,0.283,9.122,-6.724,0.574,0.307,0.267,0.257,0.01,0.325,0.184,0.044,0.0
Devin Beverly,So,Delaware St.,INF,109,0.283,8.722,-6.429,0.582,0.284,0.298,0.202,0.096,0.279,0.239,0.073,0.0
Manny Rodriguez,So,Cincinnati,INF,206,0.283,16.483,-12.151,0.591,0.286,0.305,0.219,0.086,0.268,0.184,0.068,0.005
Dominic Mercurio,So,Northern Ky.,INF,187,0.283,14.963,-11.03,0.588,0.294,0.294,0.253,0.041,0.307,0.171,0.037,0.0
Bryan Dye,Sr,Charleston So.,INF,151,0.283,12.082,-8.907,0.599,0.278,0.321,0.226,0.095,0.241,0.132,0.053,0.02
Angel Perez,So,Saint Peter's,OF,209,0.283,16.723,-12.328,0.544,0.311,0.233,0.199,0.034,0.287,0.263,0.129,0.0
Vinny Esposito,So,Sacramento St.,INF,146,0.283,11.682,-8.612,0.592,0.281,0.311,0.22,0.091,0.25,0.158,0.062,0.014
Brady Wilkin,Sr,Bradley,OF,155,0.283,12.403,-9.142,0.601,0.29,0.311,0.25,0.061,0.371,0.284,0.045,0.0
Austin Fisher,So,Santa Clara,INF,101,0.283,8.082,-5.957,0.579,0.287,0.292,0.202,0.09,0.221,0.109,0.079,0.01
Andrew Herrera,Jr,Yale,C,118,0.283,9.442,-6.96,0.627,0.271,0.356,0.24,0.116,0.286,0.212,0.042,0.025
Mason Novak,Jr,UC Davis,INF,125,0.282,9.889,-7.486,0.598,0.304,0.294,0.257,0.037,0.292,0.112,0.064,0.0
Tommy Lacongo,Jr,St. Bonaventure,C,177,0.282,14.002,-10.601,0.587,0.288,0.299,0.221,0.078,0.267,0.192,0.079,0.011
Nick Ciocco,So,Saint Peter's,OF,157,0.282,12.42,-9.403,0.61,0.268,0.342,0.242,0.1,0.284,0.197,0.032,0.019
Nathan Koslowski,Sr,Jacksonville,OF,169,0.282,13.369,-10.122,0.63,0.278,0.352,0.241,0.111,0.28,0.16,0.065,0.012
Sam Hurt,Jr,Kent St.,INF,135,0.282,10.68,-8.085,0.545,0.311,0.234,0.198,0.036,0.253,0.178,0.126,0.0
Skyler Geissinger,Sr,SIUE,INF,188,0.282,14.872,-11.26,0.585,0.287,0.298,0.226,0.072,0.257,0.16,0.08,0.011
Jordan Taylor,Sr,Radford,C,115,0.281,8.993,-6.992,0.547,0.313,0.234,0.213,0.021,0.303,0.243,0.13,0.0
Nathan Pollock,Sr,Western Ill.,OF,111,0.281,8.68,-6.749,0.58,0.279,0.301,0.223,0.078,0.329,0.297,0.054,0.0
Brandon Shirley,Jr,UC San Diego,OF,172,0.281,13.451,-10.457,0.578,0.279,0.299,0.208,0.091,0.252,0.163,0.058,0.0
Ryan Peurifoy,Jr,Georgia Tech,OF,214,0.281,16.735,-13.011,0.604,0.271,0.333,0.237,0.096,0.297,0.224,0.047,0.014
Joe Van Marter,Jr,Houston Baptist,OF,120,0.281,9.384,-7.296,0.599,0.275,0.324,0.206,0.118,0.235,0.183,0.058,0.017
Jacob Lightle,Jr,Savannah St.,INF,102,0.281,7.977,-6.201,0.522,0.324,0.198,0.198,0.0,0.262,0.216,0.137,0.0
Nick Rodriguez,So,UNLV,INF,135,0.281,10.557,-8.208,0.588,0.281,0.307,0.244,0.063,0.291,0.178,0.044,0.007
Stewart Nelson,So,Evansville,INF,217,0.281,16.97,-13.193,0.568,0.3,0.268,0.232,0.036,0.261,0.115,0.083,0.005
Matthew Oestreicher,Jr,Quinnipiac,C,136,0.281,10.635,-8.269,0.602,0.279,0.323,0.26,0.063,0.286,0.118,0.037,0.007
Kent Rollins,Sr,Ga. Southern,INF,212,0.28,16.386,-13.082,0.565,0.302,0.263,0.222,0.041,0.279,0.175,0.061,0.0
Josh Vidales,Sr,Houston,INF,162,0.28,12.522,-9.996,0.583,0.284,0.299,0.229,0.07,0.252,0.08,0.068,0.0
Blake Thomas,Jr,Houston Baptist,C,172,0.28,13.295,-10.613,0.573,0.297,0.276,0.217,0.059,0.27,0.18,0.087,0.0
Billy Wilson,So,LMU (CA),OF,131,0.28,10.126,-8.083,0.523,0.305,0.218,0.139,0.079,0.21,0.29,0.122,0.008
Mitchell Ho,Sr,Western Mich.,C,187,0.28,14.454,-11.539,0.567,0.299,0.268,0.216,0.052,0.28,0.203,0.091,0.0
Landon Kay,So,Furman,OF,133,0.28,10.28,-8.207,0.602,0.271,0.331,0.212,0.119,0.262,0.248,0.075,0.023
Aidan Favia,So,Monmouth,INF,132,0.28,10.203,-8.145,0.606,0.273,0.333,0.239,0.094,0.27,0.129,0.061,0.008
Vaughn Parker,Fr,Mount St. Mary's,INF,151,0.28,11.671,-9.318,0.559,0.298,0.261,0.216,0.045,0.243,0.126,0.093,0.007
Ben Socher,Jr,Dartmouth,OF,109,0.28,8.425,-6.726,0.548,0.312,0.236,0.225,0.011,0.256,0.101,0.073,0.0
Brett Impamba,N/A,Oakland,OF,143,0.28,11.053,-8.824,0.567,0.294,0.273,0.207,0.066,0.287,0.245,0.105,0.0
Frankie Padulo,Jr,Cornell,INF,138,0.279,10.541,-8.641,0.557,0.29,0.267,0.192,0.075,0.222,0.145,0.101,0.007
Chris Coia,Sr,Radford,INF,242,0.279,18.486,-15.152,0.559,0.302,0.257,0.229,0.028,0.261,0.116,0.079,0.0
Kyle Plantier,So,UC Santa Barbara,INF,162,0.279,12.375,-10.143,0.546,0.302,0.244,0.191,0.053,0.229,0.167,0.074,0.006
Christian Divelbiss,Sr,UIW,C,147,0.279,11.229,-9.204,0.576,0.279,0.297,0.195,0.102,0.237,0.218,0.102,0.014
Matt Johnson,Sr,Pittsburgh,INF,124,0.279,9.472,-7.764,0.546,0.306,0.24,0.198,0.042,0.275,0.226,0.073,0.0
Jose Reyes,Jr,Houston,INF,144,0.279,11.0,-9.016,0.546,0.306,0.24,0.207,0.033,0.24,0.132,0.111,0.0
Ellery Bresnahan,Jr,North Dakota,P,149,0.279,11.382,-9.329,0.566,0.289,0.277,0.208,0.069,0.265,0.208,0.094,0.007
Nico Hoerner,Fr,Stanford,INF,236,0.279,18.027,-14.777,0.595,0.284,0.311,0.254,0.057,0.291,0.123,0.055,0.0
Robbie Metz,So,George Washington,INF,239,0.279,18.256,-14.965,0.588,0.285,0.303,0.252,0.051,0.288,0.121,0.05,0.0
Kevin Viers,Sr,Fresno St.,INF,147,0.279,11.229,-9.204,0.624,0.238,0.386,0.207,0.179,0.245,0.259,0.041,0.034
Matt Beaird,So,Coastal Carolina,C,160,0.279,12.222,-10.018,0.545,0.312,0.233,0.208,0.025,0.287,0.225,0.125,0.0
Keegan Vega,So,Army West Point,C,129,0.278,9.737,-8.194,0.578,0.302,0.276,0.257,0.019,0.329,0.202,0.054,0.0
Logan Starnes,Jr,Eastern Ky.,C,154,0.278,11.624,-9.782,0.572,0.286,0.286,0.229,0.057,0.29,0.208,0.052,0.006
Brady Kerr,Sr,Portland,C,178,0.278,13.435,-11.307,0.571,0.298,0.273,0.236,0.037,0.29,0.174,0.051,0.0
Billy Walker,Sr,Hartford,C,101,0.278,7.623,-6.416,0.589,0.267,0.322,0.2,0.122,0.229,0.188,0.079,0.02
Max Schuemann,Fr,Eastern Mich.,INF,152,0.278,11.473,-9.655,0.533,0.309,0.224,0.216,0.008,0.264,0.158,0.066,0.0
Cole Murphy,Sr,Charleston So.,INF,206,0.278,15.549,-13.085,0.588,0.277,0.311,0.237,0.074,0.305,0.233,0.053,0.01
Mason Koppens,So,Northeastern,INF,177,0.278,13.36,-11.243,0.592,0.282,0.31,0.252,0.058,0.32,0.198,0.056,0.0
Elih Marrero,Fr,Mississippi St.,C,162,0.277,12.081,-10.437,0.571,0.284,0.287,0.233,0.054,0.265,0.111,0.043,0.0
Jonathan Weeks,So,Hawaii,INF,233,0.277,17.375,-15.012,0.566,0.296,0.27,0.235,0.035,0.263,0.103,0.09,0.0
Steven Dipuglia,Fr,Western Ky.,INF,215,0.277,16.033,-13.852,0.566,0.302,0.264,0.253,0.011,0.305,0.144,0.07,0.0
Johnny Slater,Jr,Michigan,OF,102,0.277,7.606,-6.572,0.611,0.255,0.356,0.211,0.145,0.265,0.206,0.069,0.01
Fredrick Spencer,Fr,Mississippi Val.,INF,142,0.277,10.589,-9.149,0.542,0.303,0.239,0.205,0.034,0.3,0.282,0.113,0.0
Ethan Springston,Jr,La Salle,OF,107,0.277,7.979,-6.894,0.567,0.29,0.277,0.223,0.054,0.278,0.215,0.065,0.009
Drake Zarate,Sr,UC Riverside,C,173,0.277,12.901,-11.146,0.577,0.295,0.282,0.211,0.071,0.238,0.11,0.087,0.006
Mitch Coughlin,Jr,Dayton,OF,173,0.277,12.901,-11.146,0.572,0.289,0.283,0.237,0.046,0.271,0.116,0.058,0.0
Jon Budesa,So,Iona,OF,104,0.277,7.755,-6.701,0.574,0.288,0.286,0.255,0.031,0.321,0.192,0.048,0.0
Mccarthy Tatum,So,Fresno St.,INF,105,0.277,7.83,-6.765,0.546,0.305,0.241,0.218,0.023,0.275,0.181,0.095,0.0
Nolan Lang,So,Northeastern,INF,107,0.277,7.979,-6.894,0.546,0.299,0.247,0.202,0.045,0.24,0.15,0.121,0.0
Travis Moniot,Fr,Oregon,INF,202,0.277,15.063,-13.015,0.575,0.282,0.293,0.168,0.125,0.209,0.262,0.119,0.025
Nick Perez,Fr,Texas St.,INF,139,0.276,10.239,-9.082,0.555,0.295,0.26,0.228,0.032,0.311,0.252,0.094,0.0
Trevor Kelly,So,George Mason,INF,144,0.276,10.608,-9.408,0.576,0.278,0.298,0.229,0.069,0.286,0.188,0.056,0.0
Jake Atkinson,So,Utah Valley,C,130,0.276,9.576,-8.494,0.55,0.285,0.265,0.186,0.079,0.299,0.346,0.108,0.008
Hutson,N/A,Florida A&M,INF,112,0.276,8.25,-7.318,0.611,0.268,0.343,0.265,0.078,0.277,0.098,0.018,0.009
Thomas Joannou,Jr,New York Tech,OF,167,0.276,12.302,-10.911,0.528,0.299,0.229,0.171,0.058,0.24,0.257,0.132,0.006
Conor Ledger,Jr,Northern Ky.,OF,143,0.276,10.534,-9.343,0.583,0.273,0.31,0.225,0.085,0.267,0.168,0.042,0.007
Chaneng Varela,Jr,Lamar University,INF,134,0.276,9.871,-8.755,0.582,0.276,0.306,0.231,0.075,0.257,0.127,0.06,0.007
Trey Ochoa,Fr,Texas Tech,INF,102,0.275,7.421,-6.757,0.539,0.304,0.235,0.212,0.023,0.29,0.235,0.108,0.0
Jake Schleppenbach,Jr,Nebraska,INF,201,0.275,14.624,-13.315,0.554,0.294,0.26,0.22,0.04,0.262,0.159,0.104,0.0
Cooper Moore,Fr,Cal Poly,INF,105,0.275,7.639,-6.956,0.537,0.295,0.242,0.198,0.044,0.295,0.286,0.124,0.0
Shy Phillips,So,The Citadel,OF,145,0.275,10.55,-9.605,0.58,0.276,0.304,0.216,0.088,0.283,0.241,0.069,0.007
Matt Towarnicky,Sr,Furman,INF,186,0.275,13.533,-12.321,0.587,0.285,0.302,0.272,0.03,0.3,0.097,0.022,0.005
Levi Gilcrease,So,Baylor,OF,121,0.275,8.804,-8.015,0.586,0.281,0.305,0.248,0.057,0.325,0.207,0.05,0.0
Austin Mapes,Jr,The Citadel,OF,105,0.275,7.639,-6.956,0.566,0.295,0.271,0.219,0.052,0.313,0.286,0.067,0.0
Chase Livingston,Sr,Rhode Island,C,181,0.274,13.005,-12.154,0.58,0.271,0.309,0.216,0.093,0.262,0.215,0.061,0.017
Jordan Getzelman,Jr,Kennesaw St.,OF,113,0.274,8.119,-7.588,0.597,0.257,0.34,0.2,0.14,0.266,0.319,0.062,0.027
Ryan Sloniger,Fr,Penn St.,C,108,0.274,7.76,-7.252,0.585,0.269,0.316,0.224,0.092,0.292,0.241,0.065,0.009
Davis Elliot,Fr,North Ala.,INF,149,0.274,10.706,-10.005,0.572,0.275,0.297,0.232,0.065,0.299,0.215,0.06,0.0
Chandler Seagle,So,Appalachian St.,C,157,0.274,11.28,-10.543,0.553,0.293,0.26,0.205,0.055,0.225,0.108,0.115,0.006
Ryan Callahan,Sr,Toledo,OF,123,0.274,8.837,-8.26,0.578,0.268,0.31,0.233,0.077,0.26,0.13,0.016,0.008
Derek Fritz,Jr,Charlotte,C,157,0.274,11.28,-10.543,0.578,0.268,0.31,0.221,0.089,0.265,0.185,0.051,0.006
Ryan Sluder,Jr,Oklahoma St.,OF,215,0.274,15.448,-14.437,0.587,0.265,0.322,0.197,0.125,0.241,0.219,0.07,0.019
Anthony Rocchietti,Fr,Manhattan,INF,181,0.274,13.005,-12.154,0.565,0.282,0.283,0.229,0.054,0.306,0.243,0.055,0.006
Justin Hovis,Sr,Michigan St.,INF,210,0.273,14.898,-14.292,0.581,0.281,0.3,0.244,0.056,0.273,0.114,0.071,0.0
Brian Dudek,Jr,Buffalo,INF,145,0.273,10.287,-9.868,0.546,0.29,0.256,0.217,0.039,0.257,0.138,0.069,0.0
Morgan Oliver,Sr,Central Mich.,INF,102,0.273,7.236,-6.942,0.532,0.314,0.218,0.167,0.051,0.211,0.206,0.176,0.01
Ted Boeke,Jr,LMU (CA),INF,104,0.273,7.378,-7.078,0.601,0.26,0.341,0.205,0.136,0.231,0.212,0.058,0.029
Horace Leblanc Iii,So,Texas Southern,INF,116,0.273,8.229,-7.895,0.515,0.302,0.213,0.157,0.056,0.246,0.284,0.164,0.0
Correy Davis,Sr,UTRGV,OF,199,0.273,14.117,-13.544,0.551,0.286,0.265,0.2,0.065,0.231,0.156,0.095,0.005
Nick Moore,Sr,Murray St.,INF,143,0.273,10.145,-9.732,0.546,0.294,0.252,0.21,0.042,0.266,0.182,0.112,0.0
Hunter Walsh,Jr,North Dakota,INF,141,0.273,10.003,-9.596,0.593,0.27,0.323,0.254,0.069,0.326,0.248,0.035,0.014
Joseph Devito,Sr,Fordham,INF,205,0.273,14.543,-13.952,0.557,0.298,0.259,0.235,0.024,0.31,0.205,0.088,0.0
Nick King,Sr,Georgia,INF,219,0.272,15.338,-15.103,0.565,0.283,0.282,0.236,0.046,0.278,0.178,0.073,0.009
Patrick Causa,Fr,Mount St. Mary's,INF,169,0.272,11.836,-11.655,0.566,0.272,0.294,0.216,0.078,0.26,0.183,0.071,0.006
Kaleb King,Jr,Middle Tenn.,OF,141,0.272,9.875,-9.724,0.569,0.284,0.285,0.223,0.062,0.289,0.241,0.057,0.007
Kevin Dupree,Jr,Middle Tenn.,INF,163,0.272,11.416,-11.241,0.568,0.294,0.274,0.192,0.082,0.286,0.331,0.061,0.012
Mark Powell,Jr,Bucknell,INF,109,0.272,7.634,-7.517,0.565,0.284,0.281,0.24,0.041,0.295,0.183,0.046,0.0
Sean Phelan,Fr,Penn,INF,142,0.272,9.945,-9.793,0.582,0.261,0.321,0.224,0.097,0.277,0.218,0.042,0.014
Jerame Littell,Jr,UT Arlington,OF,137,0.271,9.47,-9.573,0.593,0.255,0.338,0.246,0.092,0.312,0.248,0.007,0.015
Aaron Hill,Jr,UConn,INF,222,0.271,15.346,-15.512,0.546,0.288,0.258,0.21,0.048,0.268,0.194,0.086,0.005
Tanner Allison,So,Western Mich.,P,107,0.271,7.397,-7.476,0.584,0.271,0.313,0.222,0.091,0.278,0.206,0.047,0.0
Matt Hansen,So,Toledo,INF,214,0.271,14.793,-14.953,0.557,0.285,0.272,0.202,0.07,0.27,0.252,0.084,0.009
Brody Cook,Fr,VCU,INF,122,0.271,8.433,-8.525,0.537,0.311,0.226,0.189,0.037,0.253,0.221,0.098,0.0
Juan Gamez,Sr,North Dakota St.,C,170,0.271,11.752,-11.878,0.55,0.282,0.268,0.197,0.071,0.235,0.165,0.071,0.0
Korby Batesole,So,Fresno St.,INF,202,0.271,13.964,-14.114,0.546,0.297,0.249,0.243,0.006,0.289,0.144,0.074,0.0
Laderrick Williams,Sr,Alcorn,INF,112,0.27,7.641,-7.927,0.577,0.25,0.327,0.188,0.139,0.279,0.339,0.054,0.018
Milo Freeman,So,Rutgers,INF,209,0.27,14.258,-14.793,0.56,0.278,0.282,0.21,0.072,0.248,0.177,0.086,0.01
Justin Holt,Jr,Nicholls St.,OF,214,0.27,14.599,-15.147,0.54,0.294,0.246,0.224,0.022,0.281,0.187,0.089,0.0
Connor Hinchliffe,Fr,La Salle,C,124,0.27,8.459,-8.777,0.528,0.29,0.238,0.19,0.048,0.263,0.25,0.113,0.0
Tommy Pennington,Sr,Bucknell,INF,138,0.27,9.414,-9.768,0.524,0.29,0.234,0.171,0.063,0.241,0.239,0.138,0.0
Colin Dower,Sr,Coppin St.,INF,203,0.269,13.664,-14.553,0.535,0.291,0.244,0.216,0.028,0.27,0.182,0.099,0.0
Zach Krider,Jr,USC Upstate,INF,154,0.269,10.366,-11.04,0.552,0.279,0.273,0.223,0.05,0.246,0.123,0.065,0.006
Mike Foley,So,Rhode Island,OF,125,0.269,8.414,-8.961,0.552,0.272,0.28,0.187,0.093,0.268,0.28,0.08,0.008
Zack Norris,Jr,California Baptist,OF,100,0.269,6.731,-7.169,0.566,0.28,0.286,0.226,0.06,0.277,0.18,0.09,0.01
Carlos Garrido,Fr,Longwood,C,201,0.269,13.53,-14.409,0.545,0.289,0.256,0.233,0.023,0.3,0.204,0.055,0.0
Brad Bohlen,Jr,Northern Ky.,INF,121,0.269,8.145,-8.674,0.579,0.264,0.315,0.243,0.072,0.281,0.132,0.025,0.0
Alex Holderbach,Fr,Eastern Ky.,OF,144,0.269,9.693,-10.323,0.531,0.292,0.239,0.188,0.051,0.214,0.139,0.111,0.007
Mark Pearson,Fr,Abilene Christian,INF,206,0.269,13.866,-14.768,0.572,0.277,0.295,0.258,0.037,0.31,0.165,0.034,0.0
Mitchell Carroll,Jr,UMBC,INF,183,0.268,12.152,-13.285,0.556,0.279,0.277,0.226,0.051,0.279,0.175,0.077,0.0
Jake Ek,Sr,Northern Colo.,INF,211,0.268,14.011,-15.318,0.563,0.28,0.283,0.246,0.037,0.305,0.171,0.043,0.0
Brian Miller,Jr,Savannah St.,OF,183,0.268,12.152,-13.285,0.545,0.284,0.261,0.217,0.044,0.277,0.202,0.06,0.005
Luke Wise,So,Radford,OF,205,0.268,13.613,-14.882,0.589,0.254,0.335,0.22,0.115,0.242,0.161,0.054,0.02
William Kinney,So,The Citadel,P,233,0.268,15.472,-16.915,0.557,0.27,0.287,0.19,0.097,0.227,0.18,0.069,0.009
Derek Chapman,So,Washington St.,OF,121,0.268,8.035,-8.784,0.534,0.289,0.245,0.206,0.039,0.259,0.182,0.099,0.0
Oscar Marchena,Fr,UMass Lowell,INF,217,0.268,14.41,-15.753,0.54,0.286,0.254,0.228,0.026,0.26,0.12,0.051,0.0
Max Bartlett,Jr,Tennessee,INF,163,0.267,10.676,-11.981,0.532,0.282,0.25,0.201,0.049,0.293,0.282,0.086,0.0
Max Miller,So,Duke,INF,223,0.267,14.606,-16.391,0.551,0.283,0.268,0.232,0.036,0.262,0.103,0.072,0.0
Jake Johnson,So,Notre Dame,OF,100,0.267,6.55,-7.35,0.52,0.29,0.23,0.195,0.035,0.262,0.22,0.09,0.0
Ben Gibson,So,Quinnipiac,P,200,0.267,13.099,-14.701,0.555,0.26,0.295,0.17,0.125,0.229,0.32,0.095,0.025
Jacobi Harris,Jr,N.C. Central,OF,165,0.267,10.807,-12.128,0.496,0.303,0.193,0.186,0.007,0.255,0.23,0.085,0.0
Hunter Markwardt,Fr,Abilene Christian,OF,195,0.266,12.595,-14.51,0.537,0.287,0.25,0.212,0.038,0.293,0.226,0.087,0.0
Kyle Fiala,Jr,Notre Dame,INF,158,0.266,10.205,-11.757,0.535,0.278,0.257,0.215,0.042,0.27,0.19,0.07,0.0
Alejandro Aponte,Fr,George Mason,INF,124,0.266,8.009,-9.227,0.534,0.282,0.252,0.216,0.036,0.258,0.145,0.065,0.0
Kade Kryzsko,So,Indiana,INF,145,0.265,9.234,-10.921,0.532,0.276,0.256,0.192,0.064,0.27,0.248,0.103,0.0
Butch Rea,Jr,Central Ark.,INF,111,0.265,7.069,-8.36,0.487,0.306,0.181,0.169,0.012,0.23,0.207,0.162,0.0
Ty Downing,Sr,Western Ky.,C,137,0.265,8.724,-10.319,0.531,0.285,0.246,0.221,0.025,0.26,0.139,0.073,0.0
Caleb Lindsey,Jr,Mississippi Val.,OF,162,0.265,10.317,-12.201,0.547,0.272,0.275,0.204,0.071,0.272,0.241,0.086,0.006
Ian Edmiston,Sr,Fordham,INF,163,0.265,10.38,-12.277,0.554,0.27,0.284,0.213,0.071,0.24,0.123,0.049,0.006
Jacson Mcgowan,Fr,Purdue,INF,123,0.264,7.721,-9.376,0.537,0.276,0.261,0.216,0.045,0.27,0.195,0.081,0.0
Chris Reynolds,Sr,Manhattan,C,167,0.264,10.483,-12.73,0.53,0.275,0.255,0.193,0.062,0.222,0.126,0.09,0.0
Jacob Page,Sr,Army West Point,OF,132,0.264,8.286,-10.062,0.605,0.227,0.378,0.202,0.176,0.238,0.288,0.045,0.038
Ryan Gonzalez,Fr,UIW,INF,191,0.264,11.99,-14.559,0.516,0.288,0.228,0.204,0.024,0.258,0.188,0.094,0.0
Jordan Winawer,Sr,Cornell,OF,114,0.263,7.053,-8.793,0.546,0.272,0.274,0.2,0.074,0.231,0.167,0.088,0.009
Justin Fowler,So,Dartmouth,INF,118,0.263,7.3,-9.102,0.55,0.263,0.287,0.213,0.074,0.244,0.144,0.051,0.008
Trent Chatterton,Sr,UCLA,INF,227,0.263,14.044,-17.509,0.526,0.286,0.24,0.193,0.047,0.223,0.123,0.106,0.0
Parker Coss,So,UC Irvine,INF,167,0.263,10.332,-12.881,0.505,0.287,0.218,0.183,0.035,0.215,0.138,0.108,0.0
Nick Glanzman,Jr,Bowling Green,INF,182,0.263,11.26,-14.038,0.511,0.291,0.22,0.208,0.012,0.252,0.154,0.093,0.0
Russ Olive,Fr,UMass Lowell,P,135,0.262,8.23,-10.535,0.53,0.274,0.256,0.216,0.04,0.277,0.222,0.074,0.007
Jake Overbey,Sr,Memphis,INF,149,0.262,9.083,-11.628,0.535,0.275,0.26,0.195,0.065,0.245,0.195,0.087,0.007
David Monge,Jr,Army West Point,INF,126,0.262,7.681,-9.833,0.543,0.278,0.265,0.216,0.049,0.241,0.127,0.048,0.008
Coco Montes,Fr,South Fla.,INF,225,0.262,13.716,-17.559,0.54,0.276,0.264,0.218,0.046,0.281,0.218,0.076,0.009
Tanner Dofflemyer,Fr,James Madison,INF,137,0.262,8.352,-10.691,0.528,0.285,0.243,0.183,0.06,0.236,0.197,0.109,0.0
Shain Showers,Sr,Evansville,INF,214,0.262,13.045,-16.701,0.519,0.276,0.243,0.178,0.065,0.226,0.22,0.089,0.009
Jackson Layton,Fr,SIUE,OF,141,0.262,8.595,-11.004,0.535,0.277,0.258,0.218,0.04,0.283,0.227,0.064,0.007
Chris Panzarella,Fr,Delaware St.,INF,197,0.261,11.83,-15.553,0.524,0.274,0.25,0.192,0.058,0.242,0.218,0.076,0.01
Alex Thrower,Jr,Buffalo,OF,189,0.261,11.35,-14.921,0.47,0.302,0.168,0.154,0.014,0.193,0.159,0.169,0.0
Vinny Scifo,Sr,Massachusetts,INF,191,0.261,11.47,-15.079,0.529,0.283,0.246,0.228,0.018,0.257,0.105,0.079,0.0
Leiff Clarkson,Jr,Western Ky.,OF,147,0.26,8.694,-11.739,0.52,0.279,0.241,0.218,0.023,0.296,0.238,0.061,0.0
James Spadaccini,Sr,Saint Peter's,INF,162,0.26,9.582,-12.936,0.53,0.278,0.252,0.224,0.028,0.262,0.136,0.062,0.0
Scott Kapers,Fr,Valparaiso,C,173,0.26,10.232,-13.815,0.529,0.272,0.257,0.196,0.061,0.209,0.116,0.058,0.012
Kyle Brennan,Sr,Buffalo,C,142,0.259,8.27,-11.468,0.538,0.261,0.277,0.208,0.069,0.292,0.282,0.063,0.007
Tom O'Neill,Sr,Yale,INF,161,0.259,9.376,-13.003,0.544,0.255,0.289,0.208,0.081,0.252,0.205,0.031,0.012
Matt Deangelis,Fr,New York Tech,INF,131,0.258,7.51,-10.699,0.476,0.298,0.178,0.178,0.0,0.264,0.298,0.122,0.0
Braxton Wilks,Jr,Abilene Christian,OF,152,0.258,8.714,-12.414,0.527,0.27,0.257,0.213,0.044,0.279,0.217,0.079,0.0
Bryce Shepherd,Jr,UIW,INF,150,0.258,8.6,-12.25,0.519,0.273,0.246,0.2,0.046,0.265,0.213,0.067,0.0
Connor Dall,Fr,Butler,INF,193,0.258,11.065,-15.762,0.545,0.264,0.281,0.228,0.053,0.259,0.14,0.062,0.005
Nick Matera,Fr,Rutgers,C,121,0.257,6.827,-9.992,0.521,0.264,0.257,0.181,0.076,0.22,0.198,0.099,0.008
Beau Myers,Fr,Appalachian St.,OF,122,0.257,6.884,-10.074,0.473,0.287,0.186,0.157,0.029,0.2,0.18,0.082,0.0
