name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Andrew Selby,Sr,George Washington,OF,241,0.348,33.801,-0.662,0.765,0.353,0.412,0.302,0.11,0.339,0.133,0.083,0.017
Cam Sperry,Sr,Georgia St.,OF,176,0.348,24.684,-0.484,0.753,0.369,0.384,0.258,0.126,0.292,0.176,0.125,0.023
Alex Howard,Jr,Arkansas St.,INF,223,0.348,31.276,-0.613,0.76,0.341,0.419,0.277,0.142,0.312,0.166,0.058,0.018
Denis Karas,Jr,California,INF,234,0.348,32.819,-0.643,0.78,0.316,0.464,0.242,0.222,0.273,0.244,0.081,0.051
Colin Lyman,Sr,Louisville,OF,253,0.348,35.484,-0.695,0.728,0.364,0.364,0.285,0.079,0.331,0.126,0.059,0.004
Cole Mcdevitt,So,Minnesota,C,136,0.348,19.074,-0.374,0.733,0.368,0.365,0.296,0.069,0.347,0.162,0.118,0.007
Daniel Fredrickson,So,Gonzaga,OF,151,0.348,21.178,-0.415,0.747,0.358,0.389,0.305,0.084,0.368,0.172,0.079,0.007
Jake Wilson,Fr,Bowling Green,OF,216,0.348,30.295,-0.593,0.717,0.375,0.342,0.299,0.043,0.357,0.148,0.083,0.005
Noah Croft,Fr,Wichita St.,C,151,0.348,21.178,-0.415,0.722,0.358,0.364,0.248,0.116,0.315,0.225,0.132,0.02
Skyler Valentine,Jr,UTSA,OF,150,0.348,21.038,-0.412,0.748,0.34,0.408,0.232,0.176,0.235,0.133,0.12,0.033
Cody Sporrer,Jr,UC Riverside,INF,166,0.347,23.13,-0.608,0.767,0.319,0.448,0.286,0.162,0.376,0.265,0.048,0.018
Cal Hernandez,So,Oral Roberts,INF,250,0.347,34.834,-0.916,0.732,0.372,0.36,0.299,0.061,0.362,0.168,0.104,0.004
Cameron Blaquiere,Jr,Western Caro.,INF,182,0.347,25.359,-0.667,0.765,0.33,0.435,0.267,0.168,0.31,0.214,0.066,0.038
Matt Dileo,Jr,Oakland,C,227,0.347,31.629,-0.832,0.764,0.326,0.438,0.264,0.174,0.313,0.203,0.062,0.026
Leemarcus Boyd,Jr,Southern Miss.,INF,265,0.347,36.924,-0.971,0.766,0.332,0.434,0.289,0.145,0.333,0.147,0.057,0.015
Christian Barczi,Fr,Valparaiso,C,126,0.347,17.556,-0.462,0.73,0.357,0.373,0.282,0.091,0.345,0.175,0.095,0.008
Matt Fortin,Sr,Seton Hall,C,173,0.347,24.105,-0.634,0.717,0.37,0.347,0.259,0.088,0.333,0.197,0.139,0.0
Jordan Qsar,So,Pepperdine,OF,202,0.347,28.146,-0.74,0.74,0.366,0.374,0.269,0.105,0.326,0.183,0.089,0.01
Dalton Skelton,Jr,Louisiana Tech,INF,232,0.347,32.326,-0.85,0.713,0.371,0.342,0.255,0.087,0.303,0.138,0.125,0.004
Joseph Burns,Sr,Quinnipiac,INF,211,0.347,29.4,-0.773,0.743,0.346,0.397,0.28,0.117,0.371,0.251,0.09,0.019
Ignacio Diaz,Sr,UC Davis,C,178,0.347,24.802,-0.652,0.719,0.371,0.348,0.297,0.051,0.328,0.107,0.09,0.006
Ben Mauseth,Sr,Tarleton St.,INF,102,0.347,14.212,-0.374,0.769,0.333,0.436,0.319,0.117,0.358,0.118,0.029,0.01
Andrew Cole,Jr,SFA,OF,171,0.347,23.827,-0.626,0.744,0.351,0.393,0.293,0.1,0.331,0.117,0.088,0.006
Noah Lee,Jr,UTRGV,C,144,0.347,20.065,-0.527,0.718,0.368,0.35,0.265,0.085,0.357,0.222,0.132,0.007
Jack Klein,Sr,Stanford,OF,179,0.347,24.941,-0.656,0.766,0.358,0.408,0.293,0.115,0.333,0.151,0.073,0.017
Jack Meggs,Sr,Washington,OF,236,0.347,32.884,-0.864,0.747,0.352,0.395,0.265,0.13,0.311,0.161,0.097,0.013
Cole Heili,Sr,Milwaukee,OF,134,0.347,18.671,-0.491,0.743,0.343,0.4,0.275,0.125,0.405,0.328,0.075,0.022
D.J. Lee,Jr,Richmond,INF,243,0.347,33.859,-0.89,0.734,0.354,0.38,0.279,0.101,0.335,0.152,0.103,0.004
Hunter Jones,Jr,Charlotte,INF,233,0.347,32.466,-0.853,0.725,0.373,0.352,0.312,0.04,0.344,0.086,0.094,0.0
Alex Kriss,So,Mount St. Mary's,INF,160,0.347,22.294,-0.586,0.726,0.356,0.37,0.259,0.111,0.315,0.175,0.138,0.006
Matt Berler,So,Missouri,INF,120,0.347,16.72,-0.44,0.734,0.35,0.384,0.242,0.142,0.324,0.258,0.092,0.017
Justin Bridgman,Sr,Nevada,INF,246,0.346,34.052,-1.126,0.746,0.354,0.392,0.313,0.079,0.342,0.085,0.061,0.004
Sergio Esparza,So,Ark.-Pine Bluff,INF,187,0.346,25.885,-0.856,0.747,0.348,0.399,0.304,0.095,0.363,0.176,0.064,0.011
Matt Paciello,Jr,Chicago St.,OF,224,0.346,31.006,-1.026,0.74,0.348,0.392,0.271,0.121,0.298,0.125,0.089,0.013
Cameron Cannon,Fr,Arizona,INF,103,0.346,14.257,-0.472,0.714,0.369,0.345,0.274,0.071,0.307,0.087,0.087,0.0
Evan Kratt,So,Central Mich.,C,239,0.346,33.083,-1.094,0.714,0.377,0.337,0.302,0.035,0.39,0.205,0.1,0.0
Ian Ross,Sr,Milwaukee,OF,108,0.346,14.949,-0.495,0.713,0.361,0.352,0.253,0.099,0.344,0.241,0.13,0.009
Devon Ortiz,So,USC Upstate,INF,242,0.346,33.498,-1.108,0.724,0.36,0.364,0.294,0.07,0.328,0.095,0.079,0.0
Andrew Cox,Sr,Clemson,INF,264,0.346,36.543,-1.209,0.749,0.348,0.401,0.28,0.121,0.331,0.197,0.083,0.023
Kieton Rivers,So,Coastal Carolina,INF,143,0.346,19.794,-0.655,0.736,0.35,0.386,0.291,0.095,0.346,0.168,0.063,0.007
Alex Perry,Jr,Sacred Heart,OF,237,0.346,32.806,-1.085,0.702,0.376,0.326,0.212,0.114,0.297,0.241,0.156,0.004
Miles Bice,Sr,Dixie St.,OF,217,0.346,30.037,-0.994,0.763,0.364,0.399,0.32,0.079,0.341,0.088,0.083,0.005
Adrian Damla,Fr,UC Irvine,INF,168,0.346,23.255,-0.769,0.708,0.375,0.333,0.255,0.078,0.347,0.232,0.131,0.006
Ryan Hutchinson,So,Illinois St.,INF,200,0.346,27.684,-0.916,0.673,0.385,0.288,0.231,0.057,0.3,0.19,0.19,0.0
Casey Dodge,So,Illinois,INF,191,0.346,26.438,-0.875,0.714,0.366,0.348,0.28,0.068,0.338,0.168,0.12,0.005
Nick Kanavas,Jr,Kent St.,INF,152,0.346,21.04,-0.696,0.747,0.355,0.392,0.308,0.084,0.375,0.178,0.072,0.007
Jared Triolo,Fr,Houston,INF,256,0.346,35.436,-1.172,0.727,0.355,0.372,0.271,0.101,0.306,0.129,0.102,0.008
Will Morgan,So,Old Dominion,OF,119,0.346,16.472,-0.545,0.742,0.336,0.406,0.264,0.142,0.365,0.269,0.092,0.008
Michael Wilson,Fr,Stony Brook,INF,171,0.346,23.67,-0.783,0.745,0.345,0.4,0.262,0.138,0.311,0.222,0.094,0.029
Tucker Bradley,Fr,Georgia,OF,178,0.346,24.639,-0.815,0.73,0.365,0.365,0.314,0.051,0.374,0.146,0.073,0.0
Jarren Duran,So,Long Beach St.,INF,270,0.346,37.374,-1.236,0.749,0.356,0.393,0.308,0.085,0.379,0.174,0.067,0.0
Keenan Brigman,Fr,UC San Diego,OF,202,0.346,27.961,-0.925,0.73,0.361,0.369,0.307,0.062,0.346,0.114,0.064,0.0
Zach Evers,Jr,Elon,OF,219,0.346,30.314,-1.003,0.684,0.384,0.3,0.188,0.112,0.318,0.361,0.219,0.018
Billy Lennox,Jr,Towson,INF,160,0.346,22.147,-0.733,0.691,0.381,0.31,0.256,0.054,0.283,0.1,0.144,0.006
Zach Michalski,Jr,N.C. Central,INF,193,0.346,26.715,-0.884,0.751,0.342,0.409,0.268,0.141,0.303,0.171,0.088,0.021
Justin Woods,Sr,UNC Asheville,INF,188,0.346,26.023,-0.861,0.731,0.34,0.391,0.212,0.179,0.283,0.282,0.144,0.027
Ben Prada,Jr,UMass Lowell,INF,176,0.345,24.201,-0.967,0.716,0.358,0.358,0.257,0.101,0.313,0.182,0.119,0.011
Nick Sogard,Fr,LMU (CA),INF,104,0.345,14.301,-0.571,0.7,0.375,0.325,0.265,0.06,0.328,0.163,0.125,0.0
Nick Plaia,Fr,California Baptist,INF,137,0.345,18.838,-0.753,0.745,0.336,0.409,0.291,0.118,0.376,0.234,0.058,0.015
Evan Mendoza,Jr,NC State,P,261,0.345,35.889,-1.434,0.738,0.341,0.397,0.262,0.135,0.278,0.107,0.107,0.019
Chris Biocic,Sr,Alabama St.,C,180,0.345,24.751,-0.989,0.726,0.356,0.37,0.279,0.091,0.336,0.161,0.1,0.006
Kaleb King,Sr,Middle Tenn.,OF,238,0.345,32.726,-1.308,0.738,0.349,0.389,0.289,0.1,0.358,0.206,0.067,0.013
Josh Huntley,Sr,Brown,C,161,0.345,22.138,-0.885,0.744,0.348,0.396,0.281,0.115,0.33,0.205,0.081,0.025
Kevin Sandri,So,Pacific,INF,202,0.345,27.776,-1.11,0.706,0.371,0.335,0.289,0.046,0.333,0.124,0.074,0.0
Andrew Macneil,Fr,Stetson,OF,156,0.345,21.451,-0.857,0.711,0.378,0.333,0.252,0.081,0.322,0.205,0.147,0.013
Grant Williams,Jr,Kennesaw St.,INF,257,0.345,35.339,-1.412,0.725,0.366,0.359,0.305,0.054,0.324,0.066,0.082,0.004
Jon Littell,Jr,Oklahoma St.,OF,191,0.345,26.264,-1.049,0.742,0.34,0.402,0.262,0.14,0.331,0.225,0.099,0.021
Sam Cohen,So,UC Santa Barbara,C,175,0.345,24.063,-0.962,0.779,0.32,0.459,0.264,0.195,0.272,0.154,0.069,0.046
Ryan Maccarrick,Jr,St. Bonaventure,OF,206,0.345,28.326,-1.132,0.756,0.335,0.421,0.284,0.137,0.295,0.102,0.053,0.029
Duke Kinamon,So,Stanford,INF,248,0.345,34.101,-1.363,0.738,0.359,0.379,0.284,0.095,0.363,0.214,0.081,0.012
Pj Floyd,Jr,Sacramento St.,INF,210,0.345,28.876,-1.154,0.741,0.348,0.393,0.246,0.147,0.313,0.229,0.09,0.019
Jordan Peterson,Sr,Eastern Mich.,OF,250,0.345,34.376,-1.374,0.765,0.324,0.441,0.286,0.155,0.306,0.128,0.048,0.024
Wesley Reyes,Fr,Jackson St.,INF,228,0.345,31.351,-1.253,0.757,0.351,0.406,0.299,0.107,0.335,0.123,0.079,0.009
Dominic Foscalina,Fr,Utah,INF,105,0.345,14.438,-0.577,0.74,0.362,0.378,0.322,0.056,0.387,0.171,0.067,0.0
Sahid Valenzuela,Fr,Cal St. Fullerton,INF,249,0.345,34.239,-1.368,0.734,0.357,0.377,0.314,0.063,0.363,0.133,0.056,0.004
Zack Soria,Sr,FIU,C,249,0.345,34.239,-1.368,0.763,0.337,0.426,0.257,0.169,0.277,0.129,0.088,0.024
Kyle Gerdts,Jr,Savannah St.,INF,199,0.344,27.181,-1.276,0.738,0.362,0.376,0.306,0.07,0.356,0.146,0.09,0.0
Josh Shaw,So,St. John's (NY),INF,247,0.344,33.738,-1.583,0.732,0.348,0.384,0.288,0.096,0.3,0.073,0.065,0.008
Nico Padovan,Sr,Youngstown St.,INF,235,0.344,32.099,-1.506,0.709,0.366,0.343,0.284,0.059,0.345,0.162,0.098,0.004
Collin Stack,Jr,UMBC,OF,173,0.344,23.63,-1.109,0.728,0.364,0.364,0.318,0.046,0.39,0.179,0.087,0.0
Anthony Dominguez,Fr,Abilene Christian,INF,193,0.344,26.362,-1.237,0.731,0.352,0.379,0.29,0.089,0.309,0.083,0.093,0.01
Ryan Cash,Fr,Oklahoma St.,INF,177,0.344,24.176,-1.135,0.686,0.39,0.296,0.274,0.022,0.339,0.147,0.164,0.0
Nick Ryan,Sr,Dayton,INF,212,0.344,28.957,-1.359,0.733,0.344,0.389,0.256,0.133,0.285,0.16,0.094,0.024
Korbin Williams,Jr,Evansville,OF,196,0.344,26.772,-1.256,0.723,0.347,0.376,0.253,0.123,0.307,0.204,0.122,0.02
Kellen Strahm,Fr,San Jose St.,OF,245,0.344,33.464,-1.571,0.69,0.38,0.31,0.276,0.034,0.331,0.147,0.118,0.0
Aaron Barnett,Sr,Pepperdine,C,214,0.344,29.23,-1.372,0.742,0.36,0.382,0.298,0.084,0.308,0.047,0.084,0.0
Anthony Rohan,Jr,Youngstown St.,OF,244,0.344,33.328,-1.564,0.743,0.336,0.407,0.278,0.129,0.315,0.143,0.057,0.012
Matt Iantosca,Jr,Marist,C,156,0.344,21.308,-1.0,0.716,0.365,0.351,0.291,0.06,0.373,0.205,0.109,0.006
Laine Huffman,Jr,Long Beach St.,INF,187,0.344,25.542,-1.199,0.727,0.358,0.369,0.294,0.075,0.344,0.144,0.048,0.011
Wesley Weeks,Jr,North Florida,OF,209,0.344,28.547,-1.34,0.717,0.359,0.358,0.267,0.091,0.308,0.148,0.096,0.01
Ethan Paul,So,Vanderbilt,INF,229,0.344,31.279,-1.468,0.744,0.332,0.412,0.251,0.161,0.304,0.205,0.079,0.022
Alex Beckett,Sr,Iona,C,128,0.344,17.483,-0.821,0.7,0.367,0.333,0.27,0.063,0.319,0.133,0.125,0.0
Luke Stratman,Sr,DBU,INF,101,0.344,13.796,-0.647,0.743,0.327,0.416,0.236,0.18,0.288,0.257,0.089,0.04
Marc Giacalone,Jr,Saint Joseph's,INF,144,0.344,19.669,-0.923,0.686,0.375,0.311,0.252,0.059,0.341,0.236,0.146,0.007
Skyler Hunter,Fr,Purdue,OF,222,0.344,30.323,-1.423,0.742,0.356,0.386,0.322,0.064,0.399,0.203,0.045,0.0
Spencer Goodwin,Sr,Northwestern St.,INF,194,0.344,26.498,-1.244,0.704,0.371,0.333,0.278,0.055,0.346,0.165,0.119,0.0
Will Luft,Jr,South Alabama,INF,259,0.344,35.377,-1.66,0.725,0.355,0.37,0.269,0.101,0.333,0.193,0.127,0.012
Jack Schaaf,Jr,FIU,OF,153,0.344,20.898,-0.981,0.762,0.333,0.429,0.262,0.167,0.315,0.203,0.072,0.026
Quentin Bubb,Jr,Lafayette,OF,228,0.343,30.934,-1.67,0.71,0.368,0.342,0.283,0.059,0.342,0.158,0.092,0.004
Lyle Lin,Fr,Arizona St.,C,238,0.343,32.29,-1.744,0.724,0.353,0.371,0.29,0.081,0.331,0.139,0.071,0.008
Justin Jones,Jr,Georgia St.,INF,238,0.343,32.29,-1.744,0.728,0.353,0.375,0.275,0.1,0.319,0.139,0.092,0.008
Matt Nicholson,Jr,Merrimack,OF,183,0.343,24.828,-1.341,0.739,0.339,0.4,0.255,0.145,0.29,0.191,0.087,0.033
Ricky Smith,Jr,Merrimack,C,116,0.343,15.738,-0.85,0.718,0.353,0.365,0.288,0.077,0.354,0.19,0.06,0.009
Lee Solomon,Jr,Lipscomb,INF,256,0.343,34.733,-1.875,0.715,0.363,0.352,0.243,0.109,0.299,0.18,0.121,0.004
Avery Jackson,So,Appalachian St.,INF,163,0.343,22.115,-1.194,0.733,0.337,0.396,0.237,0.159,0.295,0.245,0.104,0.031
Anthony Caradonna,Sr,New York Tech,C,112,0.343,15.195,-0.821,0.699,0.366,0.333,0.258,0.075,0.333,0.205,0.107,0.009
Jorge Lopez,Jr,Savannah St.,OF,184,0.343,24.964,-1.348,0.711,0.359,0.352,0.278,0.074,0.352,0.201,0.092,0.005
Dalton Mayberry,Sr,Rider,C,139,0.343,18.859,-1.018,0.699,0.374,0.325,0.237,0.088,0.266,0.144,0.158,0.014
Jaxxon Grisham,So,Sam Houston St.,OF,140,0.343,18.994,-1.026,0.698,0.371,0.327,0.255,0.072,0.297,0.157,0.143,0.007
Tyler Torres,Fr,UTRGV,INF,205,0.343,27.813,-1.502,0.705,0.366,0.339,0.268,0.071,0.352,0.2,0.132,0.0
Tim White,Jr,UC San Diego,INF,136,0.343,18.452,-0.996,0.718,0.375,0.343,0.284,0.059,0.301,0.066,0.147,0.007
Kyle Schmidt,So,Richmond,C,125,0.343,16.959,-0.916,0.746,0.344,0.402,0.312,0.09,0.368,0.144,0.04,0.0
Ryan Gonzalez,So,UIW,INF,114,0.343,15.467,-0.835,0.714,0.36,0.354,0.271,0.083,0.321,0.167,0.096,0.009
Jt Core,Sr,North Dakota St.,C,194,0.343,26.321,-1.421,0.722,0.356,0.366,0.274,0.092,0.323,0.165,0.093,0.01
Ryland Kerr,So,Eastern Ky.,INF,210,0.343,28.492,-1.538,0.746,0.343,0.403,0.314,0.089,0.437,0.271,0.043,0.005
David Clawson,Fr,BYU,C,144,0.343,19.537,-1.055,0.783,0.306,0.477,0.269,0.208,0.286,0.174,0.062,0.035
Dustin Shirley,Jr,Dartmouth,INF,180,0.343,24.421,-1.319,0.729,0.35,0.379,0.281,0.098,0.3,0.106,0.078,0.006
Hunter Cullen,Sr,Cal St. Fullerton,OF,223,0.342,30.051,-1.838,0.751,0.336,0.415,0.264,0.151,0.3,0.17,0.09,0.027
Aharon Modlin,Fr,Pepperdine,INF,144,0.342,19.405,-1.187,0.713,0.361,0.352,0.296,0.056,0.378,0.188,0.062,0.0
Tate Shaw,So,Texas,OF,112,0.342,15.093,-0.923,0.718,0.348,0.37,0.239,0.131,0.278,0.161,0.098,0.018
Jacob Barnwell,So,Ohio St.,C,214,0.342,28.838,-1.764,0.707,0.364,0.343,0.254,0.089,0.345,0.229,0.14,0.009
James Cosentino,Fr,Kansas,INF,252,0.342,33.959,-2.077,0.728,0.349,0.379,0.271,0.108,0.344,0.218,0.103,0.016
Jeff Shanfeldt,So,Lehigh,C,158,0.342,21.292,-1.302,0.699,0.361,0.338,0.238,0.1,0.271,0.139,0.152,0.013
Jared Gates,Jr,Arkansas,INF,138,0.342,18.597,-1.137,0.744,0.326,0.418,0.246,0.172,0.286,0.232,0.08,0.043
Trey Vickers,Jr,Wichita St.,INF,252,0.342,33.959,-2.077,0.743,0.345,0.398,0.296,0.102,0.312,0.079,0.06,0.016
T.J. Raguse,So,Baylor,OF,205,0.342,27.625,-1.69,0.699,0.385,0.314,0.266,0.048,0.31,0.141,0.151,0.005
Maverick Handley,Fr,Stanford,C,147,0.342,19.809,-1.212,0.728,0.361,0.367,0.257,0.11,0.359,0.224,0.143,0.0
Garrett Zech,So,South Fla.,OF,220,0.342,29.647,-1.813,0.714,0.355,0.359,0.26,0.099,0.383,0.273,0.095,0.005
Andrew Curran,Jr,Eastern Ill.,INF,220,0.342,29.647,-1.813,0.769,0.323,0.446,0.269,0.177,0.297,0.15,0.064,0.027
Matt Reardon,Jr,FGCU,INF,244,0.342,32.881,-2.011,0.732,0.34,0.392,0.274,0.118,0.315,0.135,0.082,0.004
Roman Visintine,Jr,Western Ill.,OF,188,0.342,25.335,-1.549,0.719,0.34,0.379,0.248,0.131,0.351,0.25,0.117,0.0
Jake Hanson,Sr,Valparaiso,C,234,0.342,31.533,-1.929,0.724,0.35,0.374,0.291,0.083,0.326,0.115,0.056,0.004
Zach Heeke,Fr,Central Mich.,INF,108,0.342,14.554,-0.89,0.651,0.398,0.253,0.253,0.0,0.323,0.176,0.157,0.0
Ty Black,Sr,Ohio,INF,276,0.342,37.193,-2.275,0.725,0.348,0.377,0.272,0.105,0.305,0.127,0.083,0.014
Nick Dunn,So,Maryland,INF,283,0.342,38.137,-2.332,0.727,0.343,0.384,0.261,0.123,0.268,0.081,0.099,0.018
Edgardo Rivera,Sr,Alabama St.,OF,103,0.342,13.88,-0.849,0.694,0.369,0.325,0.253,0.072,0.339,0.204,0.155,0.0
Evan Harasta,Sr,Albany (NY),C,217,0.342,29.243,-1.788,0.69,0.373,0.317,0.28,0.037,0.333,0.147,0.115,0.0
Brett Hawkins,Fr,USC Upstate,INF,151,0.342,20.348,-1.245,0.718,0.377,0.341,0.318,0.023,0.375,0.139,0.066,0.0
Pierce Ressmeyer,Sr,UAB,C,181,0.342,24.391,-1.492,0.766,0.315,0.451,0.306,0.145,0.338,0.149,0.011,0.022
Justin Etts,So,NJIT,INF,194,0.341,25.965,-1.777,0.735,0.345,0.39,0.288,0.102,0.316,0.124,0.057,0.015
Tyler Friis,Jr,UMES,OF,219,0.341,29.312,-2.005,0.713,0.361,0.352,0.279,0.073,0.333,0.142,0.073,0.0
Olajide Oloruntimilehin,So,Texas Southern,OF,205,0.341,27.438,-1.877,0.745,0.327,0.418,0.236,0.182,0.306,0.307,0.078,0.044
Julian Russell,Sr,Chicago St.,INF,210,0.341,28.107,-1.923,0.753,0.324,0.429,0.258,0.171,0.331,0.262,0.062,0.029
Kyle Colletta,Sr,Northern Ky.,INF,182,0.341,24.359,-1.667,0.707,0.363,0.344,0.278,0.066,0.308,0.099,0.082,0.005
Jake Slaughter,Fr,LSU,INF,177,0.341,23.69,-1.621,0.713,0.362,0.351,0.257,0.094,0.34,0.254,0.056,0.017
Phillip Tomasulo,Jr,Buffalo,OF,212,0.341,28.375,-1.941,0.695,0.373,0.322,0.282,0.04,0.358,0.179,0.085,0.0
Will Haueter,So,Northern Ky.,INF,217,0.341,29.044,-1.987,0.717,0.355,0.362,0.301,0.061,0.331,0.106,0.078,0.005
Jeremy Brown,Jr,Arkansas St.,INF,244,0.341,32.658,-2.234,0.706,0.357,0.349,0.236,0.113,0.292,0.201,0.111,0.016
Christian Hodge,So,Navy,INF,177,0.341,23.69,-1.621,0.751,0.328,0.423,0.276,0.147,0.293,0.119,0.073,0.023
Marc Coffers,Fr,FGCU,OF,202,0.341,27.036,-1.85,0.744,0.342,0.402,0.279,0.123,0.341,0.218,0.059,0.025
Zeth Malcom,Fr,Alabama A&M,C,198,0.341,26.501,-1.813,0.721,0.354,0.367,0.254,0.113,0.264,0.096,0.091,0.02
Rafael Ramirez,So,Grambling,INF,117,0.341,15.66,-1.071,0.745,0.333,0.412,0.206,0.206,0.254,0.274,0.145,0.034
Carson Mcgregory,Jr,Alabama A&M,INF,232,0.341,31.051,-2.125,0.71,0.353,0.357,0.28,0.077,0.35,0.185,0.095,0.004
Paul Trick,Sr,Gardner-Webb,INF,250,0.341,33.461,-2.289,0.74,0.336,0.404,0.248,0.156,0.282,0.192,0.108,0.032
David Edson,Sr,Southern California,INF,121,0.341,16.195,-1.108,0.689,0.372,0.317,0.267,0.05,0.329,0.174,0.124,0.008
Brady Cherry,So,Ohio St.,INF,230,0.341,30.784,-2.106,0.74,0.33,0.41,0.26,0.15,0.353,0.27,0.096,0.017
Daniel Jackson,Sr,Long Beach St.,C,279,0.341,37.342,-2.555,0.73,0.348,0.382,0.277,0.105,0.325,0.161,0.09,0.014
Willie Burger,So,Penn St.,INF,178,0.341,23.824,-1.63,0.752,0.343,0.409,0.28,0.129,0.325,0.185,0.073,0.028
Danny Casals,So,Maine,INF,112,0.341,14.99,-1.026,0.701,0.357,0.344,0.247,0.097,0.328,0.223,0.107,0.009
Bret Huebner,So,Furman,INF,172,0.341,23.021,-1.575,0.717,0.355,0.362,0.289,0.073,0.336,0.14,0.087,0.006
Brett Rasso,Jr,Saint Mary's (CA),OF,270,0.341,36.137,-2.473,0.739,0.348,0.391,0.282,0.109,0.317,0.115,0.096,0.007
Brett Stephens,Sr,UCLA,OF,250,0.341,33.461,-2.289,0.729,0.356,0.373,0.278,0.095,0.324,0.144,0.092,0.008
Collin Braithwaite,Jr,Illinois St.,C,205,0.34,27.25,-2.065,0.739,0.322,0.417,0.239,0.178,0.285,0.224,0.088,0.029
Luke Jarvis,Jr,Auburn,INF,199,0.34,26.452,-2.005,0.755,0.312,0.443,0.276,0.167,0.331,0.216,0.05,0.025
Cade Harper,Jr,La.-Monroe,OF,160,0.34,21.268,-1.612,0.747,0.325,0.422,0.293,0.129,0.376,0.231,0.05,0.012
Aj Wright,So,UMBC,INF,178,0.34,23.661,-1.793,0.714,0.354,0.36,0.247,0.113,0.276,0.135,0.112,0.011
Joe Jumonville,Jr,Northern Ill.,C,214,0.34,28.446,-2.156,0.682,0.369,0.313,0.264,0.049,0.336,0.196,0.121,0.005
Adam Whitacre,So,Radford,OF,222,0.34,29.51,-2.236,0.714,0.351,0.363,0.268,0.095,0.324,0.176,0.099,0.014
Paul Russo,Jr,South Alabama,INF,108,0.34,14.356,-1.088,0.721,0.343,0.378,0.286,0.092,0.37,0.222,0.046,0.009
Derek Drewes,Jr,Bowling Green,INF,183,0.34,24.326,-1.843,0.678,0.377,0.301,0.26,0.041,0.29,0.098,0.131,0.0
Joe Satterfield,Fr,Elon,INF,200,0.34,26.585,-2.015,0.73,0.335,0.395,0.266,0.129,0.352,0.255,0.09,0.015
Eddie Posavec,Sr,Binghamton,C,182,0.34,24.193,-1.833,0.708,0.363,0.345,0.27,0.075,0.295,0.11,0.126,0.005
Chandler Avant,Jr,Alabama,INF,258,0.34,34.295,-2.599,0.731,0.337,0.394,0.286,0.108,0.318,0.12,0.047,0.008
Mojo Hagge,Fr,Nebraska,OF,234,0.34,31.105,-2.357,0.709,0.35,0.359,0.277,0.082,0.348,0.192,0.098,0.004
David Real,Sr,Stony Brook,C,135,0.34,17.945,-1.36,0.686,0.356,0.33,0.211,0.119,0.278,0.222,0.156,0.007
Corey Howard,Jr,Gardner-Webb,P,148,0.34,19.673,-1.491,0.727,0.345,0.382,0.29,0.092,0.306,0.068,0.074,0.007
Cody Kramer,Sr,NJIT,C,125,0.34,16.616,-1.259,0.728,0.344,0.384,0.295,0.089,0.299,0.048,0.056,0.008
Bryan Haberstroh,Sr,NJIT,INF,128,0.34,17.015,-1.289,0.704,0.352,0.352,0.241,0.111,0.329,0.281,0.125,0.023
Bryce Windham,So,Old Dominion,OF,109,0.34,14.489,-1.098,0.656,0.385,0.271,0.235,0.036,0.317,0.202,0.183,0.0
Cal Raleigh,So,Florida St.,C,309,0.34,41.074,-3.113,0.728,0.33,0.398,0.227,0.171,0.233,0.126,0.126,0.029
Josh Watson,So,TCU,OF,289,0.34,38.416,-2.911,0.679,0.37,0.309,0.239,0.07,0.314,0.221,0.149,0.003
Phil Ingram,Jr,Lamar University,INF,197,0.34,26.187,-1.984,0.677,0.376,0.301,0.265,0.036,0.314,0.137,0.142,0.0
Andrew Bash,Fr,California Baptist,P,131,0.34,17.413,-1.32,0.74,0.336,0.404,0.272,0.132,0.338,0.229,0.069,0.031
Jake Bernstein,Jr,Georgetown,INF,253,0.34,33.63,-2.549,0.7,0.368,0.332,0.29,0.042,0.323,0.095,0.103,0.004
Josh Hauser,Sr,UT Martin,INF,240,0.339,31.683,-2.637,0.716,0.367,0.349,0.292,0.057,0.347,0.154,0.096,0.004
Scott Ota,So,UIC,INF,242,0.339,31.947,-2.659,0.755,0.331,0.424,0.281,0.143,0.294,0.116,0.07,0.017
Dom Thornton,Jr,Tennessee,OF,135,0.339,17.821,-1.484,0.721,0.333,0.388,0.233,0.155,0.247,0.148,0.089,0.03
Nick Rodriguez,Jr,UNLV,INF,163,0.339,21.518,-1.791,0.739,0.325,0.414,0.269,0.145,0.314,0.172,0.074,0.012
Trey Martin,So,Army West Point,INF,168,0.339,22.178,-1.846,0.742,0.327,0.415,0.265,0.15,0.33,0.226,0.083,0.024
Alex Kiel,Jr,Northern Colo.,C,191,0.339,25.214,-2.099,0.725,0.356,0.369,0.293,0.076,0.358,0.183,0.089,0.01
Brandt Holland,Jr,North Ala.,INF,160,0.339,21.122,-1.758,0.728,0.338,0.39,0.257,0.133,0.294,0.169,0.075,0.019
Jason Patnick,Sr,Manhattan,OF,206,0.339,27.194,-2.264,0.696,0.359,0.337,0.254,0.083,0.333,0.218,0.117,0.005
Chase Dawson,So,Valparaiso,OF,181,0.339,23.894,-1.989,0.681,0.37,0.311,0.264,0.047,0.331,0.166,0.099,0.0
